,0
0,1178255.4078551882
1,1169750.9525844664
2,1175677.9527214516
3,1175653.3438304297
4,1177835.8165367134
5,1183066.3778110424
6,1182918.1596635133
7,1189166.2965447903
8,1188701.0402050465
9,1186402.4317092714
10,1192226.86949691
11,1190277.0553538096
12,1191330.6469680467
13,1188984.1046018354
14,1191546.5410476837
15,1224114.5399844055
16,1236597.4661678106
17,1235360.8870356153
18,1235617.7566740967
19,1236085.5256212484
20,1235491.4333155372
21,1235125.8869277742
22,1234972.4442863385
23,1235258.3340140695
24,1234023.6751321787
25,1231027.2446166312
26,1226435.2750877803
27,1227323.4436172093
28,1231347.6661377521
29,1230473.2318304325
30,1231422.6074232676
31,1220290.3731422375
32,1217414.6363558504
33,1219477.3772294854
34,1228246.7269075774
35,1220739.246419836
36,1220829.0574939004
37,1222455.7944770148
38,1223912.3164826953
39,1223833.0694463495
40,1223475.5100645337
41,1225479.5731771446
42,1227763.5148479498
43,1216774.5628152203
44,1221701.3115550086
45,1224093.6188273476
46,1226160.8058742136
47,1238726.8591773596
48,1239626.4118750633
49,1242194.022465345
50,1246519.4040373291
51,1249778.1346257038
52,1252319.758328444
53,1255657.4215972114
54,1258703.8504638684
55,1255750.6040533462
56,1256630.9360484502
57,1254354.0607388495
58,1252109.8962735657
59,1256374.0816605675
60,1260277.2573686587
61,1260861.5099002265
62,1265908.8893056754
