,0
0,1363964.1899386207
1,1362780.8586203884
2,1362614.4842107801
3,1362614.4842107801
4,1362614.4842107801
5,1362614.4842107801
6,1362614.4842107801
7,1363665.3259020634
8,1362749.6217725426
9,1367081.943276846
10,1366381.0900218403
11,1366113.4157768956
12,1366113.4157768956
13,1366113.4157768956
14,1366113.4157768956
15,1366113.4157768956
16,1366113.4157768956
17,1366113.4157768956
18,1366113.4157768956
19,1366113.4157768956
20,1366113.4157768956
21,1366113.4157768956
22,1366113.4157768956
23,1366113.4157768956
24,1366113.4157768956
25,1366113.4157768956
26,1366113.4157768956
27,1366113.4157768956
28,1366113.4157768956
29,1366113.4157768956
30,1366113.4157768956
31,1366113.4157768956
32,1366113.4157768956
33,1366113.4157768956
34,1366113.4157768956
35,1366113.4157768956
36,1366113.4157768956
37,1366113.4157768956
38,1366113.4157768956
39,1366113.4157768956
40,1366113.4157768956
41,1366113.4157768956
42,1366113.4157768956
43,1366113.4157768956
44,1366113.4157768956
45,1366113.4157768956
46,1366113.4157768956
47,1366113.4157768956
48,1366113.4157768956
49,1366113.4157768956
50,1366113.4157768956
51,1366113.4157768956
52,1366113.4157768956
53,1366113.4157768956
54,1366113.4157768956
55,1366113.4157768956
56,1366113.4157768956
57,1371256.594842114
58,1371149.115845297
59,1371149.115845297
60,1371149.115845297
61,1371149.115845297
62,1371149.115845297
