,0
0,1476201.0379271177
1,1475626.5385044243
2,1476672.1091823732
3,1476342.414649909
4,1475253.515311559
5,1475082.475509148
6,1475082.475509148
7,1475082.475509148
8,1475082.475509148
9,1475082.475509148
10,1475082.475509148
11,1475082.475509148
12,1475082.475509148
13,1475082.475509148
14,1475082.475509148
15,1475082.475509148
16,1475082.475509148
17,1475082.475509148
18,1475082.475509148
19,1475082.475509148
20,1475082.475509148
21,1475082.475509148
22,1475082.475509148
23,1475082.475509148
24,1475082.475509148
25,1475082.475509148
26,1475082.475509148
27,1475082.475509148
28,1475082.475509148
29,1475082.475509148
30,1475082.475509148
31,1475082.475509148
32,1475082.475509148
33,1469213.1496246022
34,1458398.4605934515
35,1458115.4263481402
36,1458115.4263481402
37,1456277.7200101858
38,1456135.6042760538
39,1456135.6042760538
40,1456135.6042760538
41,1456135.6042760538
42,1456135.6042760538
43,1456135.6042760538
44,1456135.6042760538
45,1456135.6042760538
46,1456135.6042760538
47,1456135.6042760538
48,1456135.6042760538
49,1456135.6042760538
50,1456135.6042760538
51,1456135.6042760538
52,1456135.6042760538
53,1456135.6042760538
54,1456135.6042760538
55,1456135.6042760538
56,1456135.6042760538
57,1456135.6042760538
58,1456135.6042760538
59,1456135.6042760538
60,1456135.6042760538
61,1456135.6042760538
62,1456135.6042760538
