,0
0,826.7761814857367
1,2284.9987605731003
2,3463.558969068574
3,-698.6548667841125
4,0.0
5,0.0
6,0.0
7,452.21284772548825
8,-2338.464596987469
9,1254.7760435109958
10,2137.7000484645832
11,1522.7675872298423
12,-488.7838654862717
13,0.0
14,0.0
15,0.0
16,0.0
17,-1356.8357995855622
18,-131.20942395436577
19,-4596.823795334902
20,2644.217227088986
21,-1335.4682736236136
22,-322.96678299224004
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
