,0
0,5669.104099552846
1,-8689.461013232125
2,789.3248289430048
3,-568.4498067256063
4,9701.728329869919
5,6679.456100902986
6,-101.98840714385733
7,1506.3840350317769
8,6782.36284155352
9,3593.462199620204
10,-2589.589241253212
11,-2385.260201271856
12,916.7104058421683
13,-1091.296845338773
14,-955.4885108857416
15,11092.345521488925
16,-11888.898035756545
17,-87.82766359788366
18,5928.227242368273
19,-7162.240348117426
20,-4673.466058429331
21,2712.4654836242553
22,5311.866893698461
23,-1188.9189612169284
24,13050.614392294781
25,-10942.546516524395
26,2903.712123697158
27,-13160.288282667985
28,11194.134330949048
29,-13507.40211699251
30,-4241.52073980961
31,-1404.7024072909262
32,2596.575003550155
33,-800.5259932072368
34,11886.02467414341
35,7820.750040825224
36,-2392.0707427531015
37,2074.7925633338746
38,-4365.8305958646815
39,656.8321273911279
40,349.3937037200667
41,-2464.234921424184
42,5937.297698927578
43,4487.366004053503
44,2904.6123617419507
45,-3589.9636605246924
46,-6277.419029782759
47,-7688.247894152533
48,-324.9527434920892
49,-1640.277696766425
50,8386.74321115925
51,-4543.177990048192
52,6897.993965260452
53,3051.7156668284442
54,-1959.8893365971744
55,12683.81139349984
56,-27946.865786288865
57,-12798.985492085805
58,16758.468534549233
59,16023.734903724631
60,13823.732912956504
61,2088.8971527994145
