,0
0,1456135.6042760538
1,1455137.8251677062
2,1455007.8044763096
3,1455007.8044763096
4,1455007.8044763096
5,1455007.8044763096
6,1455007.8044763096
7,1455007.8044763096
8,1455007.8044763096
9,1455007.8044763096
10,1455007.8044763096
11,1455007.8044763096
12,1455007.8044763096
13,1455007.8044763096
14,1455007.8044763096
15,1455007.8044763096
16,1455007.8044763096
17,1455007.8044763096
18,1455007.8044763096
19,1455007.8044763096
20,1455007.8044763096
21,1455007.8044763096
22,1455007.8044763096
23,1455007.8044763096
24,1455007.8044763096
25,1455007.8044763096
26,1455007.8044763096
27,1455007.8044763096
28,1455007.8044763096
29,1455007.8044763096
30,1455007.8044763096
31,1455007.8044763096
32,1455007.8044763096
33,1455007.8044763096
34,1455007.8044763096
35,1455007.8044763096
36,1455007.8044763096
37,1454852.9078701327
38,1454998.7354078644
39,1454841.9675855236
40,1454841.9675855236
41,1454841.9675855236
42,1456450.1957479876
43,1456393.9000445982
44,1456393.9000445982
45,1456393.9000445982
46,1456393.9000445982
47,1456393.9000445982
48,1456393.9000445982
49,1456393.9000445982
50,1456393.9000445982
51,1456393.9000445982
52,1456393.9000445982
53,1456393.9000445982
54,1456393.9000445982
55,1456393.9000445982
56,1456393.9000445982
57,1456393.9000445982
58,1456393.9000445982
59,1456393.9000445982
60,1456393.9000445982
61,1456393.9000445982
62,1456393.9000445982
