,0
0,1808.2541394550353
1,15548.523043625755
2,-1398.0479624692816
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-1432.7239618217573
51,514.7885709973052
52,-908.4442747065332
53,-9744.409312908538
54,-7342.022063192911
55,14259.445481266594
56,-6107.92086962075
57,-206.38013888313435
58,3302.491459624376
59,-9967.366208411753
60,10364.677021372365
61,9562.103661031695
