,0
0,1351951.5666890652
1,1352059.9595794098
2,1354894.9611824313
3,1357430.453161566
4,1354551.1905836263
5,1359684.5687855408
6,1361927.3065314854
7,1363206.254150235
8,1366529.1140834747
9,1368586.449778858
10,1365978.2570274041
11,1363829.2990982807
12,1362471.0588387253
13,1370364.8087488965
14,1373662.1808571133
15,1376592.2764905274
16,1372609.217778609
17,1372699.0056248126
18,1377456.3132866127
19,1369915.1003271227
20,1368545.2038617968
21,1368545.2038617968
22,1368545.2038617968
23,1368545.2038617968
24,1368545.2038617968
25,1368545.2038617968
26,1368545.2038617968
27,1368545.2038617968
28,1368545.2038617968
29,1368545.2038617968
30,1368545.2038617968
31,1368545.2038617968
32,1368545.2038617968
33,1368545.2038617968
34,1368545.2038617968
35,1368306.366560718
36,1369370.2249911646
37,1372615.2041293713
38,1372846.982816452
39,1374389.3777842978
40,1371688.346964153
41,1371214.6759518383
42,1371214.6759518383
43,1371182.9222637329
44,1371498.3850336277
45,1370822.570227976
46,1370693.9954512783
47,1371561.3391793878
48,1371083.3755044611
49,1371083.3755044611
50,1371083.3755044611
51,1371083.3755044611
52,1371487.7813705443
53,1371381.196532483
54,1372965.812467139
55,1373547.0262116857
56,1368940.5418559613
57,1367960.523848019
58,1364407.2463594463
59,1364682.2734407126
60,1363964.1899386207
61,1363964.1899386207
62,1363964.1899386207
