,0
0,1059335.8341400342
1,1061378.2653732523
2,1052688.8043600202
3,1053478.1291889632
4,1052909.6793822376
5,1062611.4077121075
6,1069290.8638130105
7,1069188.8754058667
8,1070695.2594408984
9,1077477.622282452
10,1081071.0844820722
11,1078481.495240819
12,1076096.235039547
13,1077012.9454453893
14,1075921.6486000505
15,1074966.1600891647
16,1086058.5056106537
17,1074169.6075748971
18,1074081.7799112992
19,1080010.0071536675
20,1072847.76680555
21,1068174.3007471208
22,1070886.766230745
23,1076198.6331244435
24,1075009.7141632265
25,1088060.3285555213
26,1077117.782038997
27,1080021.494162694
28,1066861.205880026
29,1078055.3402109751
30,1064547.9380939826
31,1060306.417354173
32,1058901.714946882
33,1061498.2899504323
34,1060697.763957225
35,1072583.7886313684
36,1080404.5386721937
37,1078012.4679294406
38,1080087.2604927744
39,1075721.4298969097
40,1076378.2620243009
41,1076727.655728021
42,1074263.4208065968
43,1080200.7185055243
44,1084688.0845095778
45,1087592.6968713198
46,1084002.733210795
47,1077725.3141810123
48,1070037.0662868598
49,1069712.1135433677
50,1068071.8358466013
51,1076458.5790577605
52,1071915.4010677123
53,1078813.3950329728
54,1081865.1106998012
55,1079905.221363204
56,1092589.032756704
57,1064642.166970415
58,1051843.1814783292
59,1068601.6500128785
60,1084625.384916603
61,1098449.1178295596
62,1100538.014982359
