,0
0,256.67571534216404
1,3764.426989425672
2,1302.9715977951419
3,2556.346548636444
4,-1103.7804772146046
5,-1281.022175865015
6,2609.589499607915
7,2796.6581303230487
8,5816.663476071786
9,15198.762567663332
10,-12735.620306904428
11,3267.6388483720366
12,1197.4026507607196
13,10279.268583626254
14,-9555.799802715657
15,8512.250527472002
16,24961.60063176346
17,-406.60674384701997
18,9739.527422955958
19,10398.046880216803
20,9324.08190251491
21,2431.7615804155357
22,-11472.626006227918
23,-5126.535625709919
24,-409.24250065302476
25,25374.55601703818
26,10788.695249376353
27,-11818.367773587583
28,25050.642298000865
29,-2286.631494410336
30,1026.2174018467776
31,-8369.475870826747
32,9112.722687594127
33,3963.681809973903
34,-1920.888181017246
35,-2197.6073586682323
36,-3669.902716886718
37,4313.050139167812
38,-9471.090441950131
39,-3660.577138509834
40,-7427.729424249614
41,-14876.39816280664
42,1421.3442425022367
43,14822.003999125678
44,-9243.932226875331
45,9875.237628795905
46,3253.6208810710814
47,11805.353256091708
48,1234.7874683409464
49,-1487.3234068115707
50,-12706.27986944234
51,6742.177828763146
52,-32504.270900603617
53,-4877.274493698496
54,15136.19906685804
55,-5900.097985603614
56,6598.224449246889
57,6206.341794800945
58,24700.71800560411
59,-15854.366838979302
60,-1476.5054674770217
61,0.0800000000745058
