,0
0,-9058.511686771642
1,5927.000136985211
2,-24.608891021925956
3,2182.4727062836755
4,5230.561274328968
5,-148.2181475290563
6,6248.136881276965
7,-465.2563397437334
8,-2298.6084957751445
9,5824.4377876385115
10,-1949.8141431002878
11,1053.5916142370552
12,-2346.5423662113026
13,2562.436445848318
14,32567.998936721822
15,12482.9261834051
16,-1236.5791321953293
17,256.8696384814102
18,467.7689471517224
19,-594.0923057112377
20,-365.54638776299544
21,-153.4426414356567
22,285.8897277310025
23,-1234.6588818908203
24,-2996.430515547516
25,-4591.9695288508665
26,888.1685294290073
27,4024.2225205427967
28,-874.4343073195778
29,949.3755928350147
30,-11132.234281030018
31,-2875.7367863871623
32,2062.740873635048
33,8769.349678091938
34,-7507.480487741297
35,89.81107406434603
36,1626.7369831143878
37,1456.5220056804828
38,-79.24703634576872
39,-357.5593818158377
40,2004.063112610951
41,2283.941670805216
42,-10988.952032729518
43,4926.748739788309
44,2392.307272339007
45,2067.1870468659326
46,12566.053303146036
47,899.552697703708
48,2567.6105902816635
49,4325.381571984151
50,3258.7305883746594
51,2541.6237027402967
52,3337.6632687672973
53,3046.428866656963
54,-2953.2464105221443
55,880.3319951039739
56,-2276.8753096007276
57,-2244.164465283742
58,4264.1853870018385
59,3903.1757080911193
60,584.2525315678213
61,5047.379405448912
