,0
0,1144158.897580025
1,1150471.7965857994
2,1144633.1466130167
3,1142991.5551371665
4,1132778.116753663
5,1127323.9076962657
6,1134496.6524969179
7,1131499.650203566
8,1131055.4941742232
9,1133611.0538570655
10,1124886.0584777573
11,1118698.235625799
12,1123984.5503128932
13,1117719.2781587997
14,1122060.3319468666
15,1134083.994774786
16,1137400.952482252
17,1134871.6362024746
18,1126561.2818117603
19,1118635.2329376834
20,1114196.329803383
21,1110954.8372264826
22,1113785.0843796846
23,1113616.2893283619
24,1116576.4320575418
25,1106759.2102450868
26,1109249.6671582025
27,1115834.2503187777
28,1122823.6862108158
29,1124467.765674213
30,1128991.8690263436
31,1129421.470529544
32,1124168.3641845845
33,1134448.5503303388
34,1130041.6590145384
35,1140138.9528243043
36,1139115.51789768
37,1146111.9006347924
38,1146034.4564260752
39,1165778.6132360646
40,1165400.1333713408
41,1160449.7669407353
42,1159843.4679138842
43,1158998.4970833557
44,1149319.9706927836
45,1150760.1084727366
46,1149887.2358527884
47,1149222.2403005362
48,1144952.2724754754
49,1154075.702563089
50,1152956.0017125478
51,1154887.9591444607
52,1152379.413551658
53,1143598.33173852
54,1144769.5817817925
55,1143780.5973693654
56,1136795.4714651825
57,1137797.0671216662
58,1145691.5002007715
59,1145755.283131917
60,1156607.5333140076
61,1144281.9095000227
62,1145170.819413328
