,0
0,1089124.3216326472
1,1079664.8675198008
2,1087384.478186635
3,1085478.6691671184
4,1082143.527520753
5,1092707.3904702696
6,1081364.7265379154
7,1078871.6845161242
8,1075812.622761771
9,1075821.6289712896
10,1075759.332428263
11,1078022.0986903945
12,1081729.4178591256
13,1079510.6319140915
14,1073772.9833058848
15,1078844.006630093
16,1079137.0996656984
17,1087901.1256893948
18,1085770.5203822425
19,1076087.5565459693
20,1070027.8851777834
21,1067994.3502721088
22,1062480.9644084228
23,1061382.4154013114
24,1059487.5748036718
25,1080751.0092230465
26,1081225.8332364159
27,1092492.0597444326
28,1096218.3859174983
29,1090280.7823450428
30,1091872.7081614686
31,1100566.390976064
32,1093619.7014441574
33,1090144.721733636
34,1089106.4395434756
35,1098241.9441619234
36,1104125.5644046867
37,1107587.6862002918
38,1110045.0836101105
39,1106147.2289448048
40,1108554.967126012
41,1113787.1383152949
42,1119355.2599204225
43,1117833.1377940506
44,1116746.5851748504
45,1116623.901744467
46,1129258.9075249694
47,1130948.8390911738
48,1139752.9821304593
49,1149711.3176348018
50,1159011.9307844837
51,1141991.4920006446
52,1146949.3107548328
53,1154210.6066843378
54,1150401.5454691134
55,1152446.214068993
56,1151380.5026502518
57,1154889.4182247655
58,1155757.305321528
59,1155396.1157108322
60,1148260.928356294
61,1147947.4191559933
62,1144158.897580025
